State,City,Hospital ID,Hospital Name,Address,Pin Code,Phone No.,Mobile,Fax,Contact Perso,Email,LATITUDE,LONGITUDE
Maharashtra,Pune,HOS-PUN-2983,Ushakiran Hospital,"# 229/1A, Kamdhenu Estates, Hadapsar",411028,020-26999910,NA,NA,NA,vilasvg1@gmail.com,18.505982,73.934529
Maharashtra,Pune,HOS-MUM-73,Lokmanya Hospital,Chinchwad,411029,020-7456496,NA,NA,NA,lokmanyachinchwad@yahoo.com,18.639902,73.790432
Maharashtra,Pune,HOS-PUN-4820,Suyash Hospital,"Plot#1, Dahanukar Colony, Behind Kothrud Bus Stop, Near Natraj Gas",411029,020-25382260,NA,NA,NA,drsagarpathak@yahoo.com,18.507447,73.803895
Maharashtra,Pune,HOS-MUM-1727,Bhide Hospital,"# 18, Laxmi Park, Navi Pethnavi Peth",411030,020-24331446,NA,NA,NA,drbhidesp@gmail.com,18.505453,73.844365
Maharashtra,Pune,HOS-PUN-1895,Manoj Clinic (Gore Hospital),"#1148, Sadashiv Peth, Opp Perugae,",411030,020-24471939,NA,NA,NA,mrudulagore@yahoo.com,18.512229,73.848785
Maharashtra,Pune,HOS-PUN-1992,Yogesh Hosptial,"# 1188, Limayewadi, Sadashiv Peth, Limaye Wadi",411030,020-24478740,NA,NA,NA,drmilindmodak@gmail.com,18.509441,73.844727
Maharashtra,Pune,HOS-PUN-4658,Shaishav Children'S Hospital And Research Centre Pvt.,"695-A, Sadashivpeth, Laxmi Road",411030,020-24457234,NA,NA,NA,shaishavtpa@hotmail.com,18.516522,73.855627
Maharashtra,Pune,HOS-PUN-4584,Kurkute Hospital,"Vittal Nagar, Near Datta Mandir, Wadgoan Sheri",411032,020-56207967,NA,NA,NA,kurkuteani1@yahoo.com,18.54765,73.921826
Maharashtra,Pune,HOS-PUN-4734,Ankur Nursing Home & Pain Clinic,"Plot No-11, Tanaji Nagar, Pcmc Link Road, Chinchwad",411033,020-27611945,NA,NA,NA,ankurnurshinghome01@gmail.com,18.581498,73.82464
Maharashtra,Pune,HOS-PUN-4765,Ashwini Hospital,"Dattahasta 20/156, Bijali Nagar, Chinchwad",411033,020-27656901,NA,NA,NA,drbak@rediffmail.com,18.644029,73.773147
Maharashtra,Pune,HOS-PUN-4721,Bindu Nursing Home,"Sudarshan Nager, Chinchwad",411033,020-27452038,NA,NA,NA,Sujayrnaik@gmail.com,18.637868,73.791806
Maharashtra,Pune,HOS-MUM-4671,Om Shree Swami Samarth Hospital,"Opp Chaitanya Sabhagruha, 60 Pawana Nagar, Chindhwad",411033,020-27455230,NA,NA,NA,nadms3@rediffmail.com,18.558391,73.901227
Maharashtra,Pune,HOS-PUN-4822,Harsh Eye Clinic,"Q-217, 2Nd Flr, Mayur Trade Centre, D-217, 2Nd Floor, Opp Unique Hospital, C",411033,020-46701936,NA,NA,NA,drghogarenitin@gmail.com,18.645269,73.792024
Maharashtra,Pune,HOS-PUN-4074,Aditya Birla Memorial Hospital,"Survey No.31, Thergaon, Chinchwad,Pune",411033,020-30717500,NA,NA,NA,abmh.tpa@adityabirla.com,18.627946,73.774811
Maharashtra,Pune,HOS-MUM-7373,Phoenix Hospital (Unit Of Rajveer Health Services Pvt. L,"Kalewadi Phata Thergaon, Near Raghaunandan Hotel.",411033,020-27270009,NA,NA,NA,info@phoenix-hospital.in,18.604617,73.776256
Maharashtra,Pune,HOS-MUM-4756,Bhalerao Ent  Hospital,"Ganaraj Complex, 2Nd Floor, # 3, Near Mahaslkant Chowk, Akurdi",411035,020-2765712,NA,NA,NA,bhaleraoenthospital@gmail.com,18.650027,73.777696
Maharashtra,Pune,HOS-MUM-012098,Patil Hospital General And Eye Hospital,"Main Road, Vitthal Wadi, Akurdi, Pune",411035,020-65117161,NA,NA,NA,patil_hospital@yahoo.com,18.5498263,73.7674662
Maharashtra,Pune,HOS-PUN-3548,Ganga Nursing Home,"Mundhawa Road, Near Munshi Chamber",411036,020-26873747,NA,NA,NA,dr.rajeshtapadia@gmail.com,18.51347,73.864897
Maharashtra,Pune,HOS-MUM-67,Chandralok Hospital,"Chaitraban Apt., Chandrika Society, Bibawewadi Road",411037,020-4211402,NA,NA,NA,asmitvaidya@gmail.com,18.480586,73.861081
Maharashtra,Pune,HOS-PUN-1858,Rao Nursing Home,"Survey No. 691A/1A-1, Cts No. 1897-B, -Satara Road, Next To Big Bazar, Bibwe",411037,020-24213083,NA,NA,NA,raonursinghome@gmail.com,18.487749,73.85917
Maharashtra,Pune,HOS-PUN-3342,Karne Hospital Pvt Ltd,"Krishna Chambers, Opp Laxmi Narayan Heatre Swargate, Satara Road.",411037,020-24264213,NA,NA,NA,aparna.sawant@karnehospital.com,18.486447,73.856912
Maharashtra,Pune,HOS-PUN-3957,Kamal Nursing Home,"# 2, Suparshwanath Society, Market Yard, Talera Garden",411037,020-24212496,NA,NA,NA,ashoject@vsnl.net,18.49068,73.866822
Maharashtra,Pune,HOS-PUN-4966,Harsh Hospital & Critical Care Centre,"Todkar Garden, A-3Rd Floor, Bibwewadi Kondhura Road",411037,020-24267217,NA,NA,NA,drrchhajed@gmail.com,18.488726,73.875795
Maharashtra,Pune,HOS-PUN-4405,Chintamani Hospital,"Plot # 53, Jedhe Nagar, Bibwewadi",411037,020-24212112,NA,NA,NA,chintamanihospital@gmail.com,18.477818,73.861414
Maharashtra,Pune,HOS-PUN-4523,Dr.Kashyap Nursing Home,"Sarop Tulsinagar Society, Near Canara Bank Bibvewadi",411037,020-24213553,NA,NA,NA,NA,18.492633,73.881486
Maharashtra,Pune,HOS-PUN-4190,Tekawade Eye Clinic,"#8/4, Mukund Nagar, Krishna Chambers, Satara Road",411037,020-24268628,NA,NA,NA,drtekawade@bsnl.in,18.501099,73.85814
Maharashtra,Pune,HOS-MUM-5291,Suraj Hospital,"S.No 588, B/4, 1St Floor, Bibwewadi, Kondhawa Road",411037,020-30520532,NA,NA,NA,surajhospitalpune@gmail.com,18.484982,73.86123
Maharashtra,Pune,HOS-MUM-008421,Sahyadri Hospital – Bibwewadi,"Plot No.13, S. No.573, City No. 281, Swami Vivekanand Marg, Bibwewadi",411037,020-67213722,NA,NA,NA,insurance.bbw@sahyadrihospitals.com,18.4781864,73.8621078
Maharashtra,Pune,HOS-MUM-184,Jog Hospital C.D.C.R.Foundation,46/2B/2 Paud Road,411038,020-25431758,NA,NA,NA,joghospitalcdcrf@gmail.com,18.509726,73.821513
Maharashtra,Pune,HOS-MUM-874,Kulkarni Endo Surgery Institute (Kesi),"3, Rajath Society, Opp:Vanaz Factorrypaud Road, 411 033",411038,0212-318554,NA,NA,NA,kesi95@gmail.com,18.514772,73.803895
Maharashtra,Pune,HOS-MUM-1099,Krishna General Hospital,"#2, Anjanwel, Prashant Society, Paud Road, Kothrud",411038,020-5460625,NA,NA,NA,krishnageneralhospital@gmail.com,18.512819,73.814194
Maharashtra,Pune,HOS-PUN-4936,Dhanwantari Hospital,"Krishna Prasad Society Plot # 42, Rambaug Colony, Paud Road",411038,020-25437587,NA,NA,NA,drnaniwadekar@yahoo.co.in,18.518028,73.813997
Maharashtra,Pune,HOS-PUN-4727,Anand Medical Foundation Subudh Hospital,"145, Kothrod Near Shivaji Statue",411038,020-25394464,NA,NA,NA,subudhhospital@gmail.com,18.515098,73.809877
Maharashtra,Pune,HOS-PUN-4744,Kurtkoti Nursing Home,"#95/82, Bhusari Colony, Paud Road, Near Kothrud Bus Sepot",411038,020-25283595,NA,NA,NA,kirankurtkoti@gmail.com,18.510459,73.796321
Maharashtra,Pune,HOS-PUN-4746,Shashwat Hospital Of Shashwat Health Service Pvt Ltd,"#22, Happy Colony Kothrud",411038,020-25459386,NA,NA,NA,shashwathospital@gmail.com,18.497599,73.815581
Maharashtra,Pune,HOS-PUN-4316,Suryaprabha Nursing Home,"Gujrat Colony Plot # 7, Kothrud, Near Vanaz Company, Poud Road",411038,020-25466366,NA,NA,NA,mihirms@vsnl.com,18.50118,73.822104
Maharashtra,Pune,HOS-PUN-4299,Vinayak Netralaya,"""Vinayak"" 128/1B, Paud Road",411038,020-25411849,NA,NA,NA,NA,18.511354,73.81808
Maharashtra,Pune,HOS-MUM-5164,Ashirwad Hospital,"2Nd Floor, Punit Yash Arcade, Near Kothurd Bus Stand, Karve Road",411038,020-25382745,NA,NA,NA,tushurdeshchugucle@hotmail.com,18.746917,73.408667
Maharashtra,Pune,HOS-MUM-6720,Sahyadri Hospital,"Survey No. 89 & 90, Plot No. 54, Lokmanya Colony, Kothrud",411038,022-67213300,NA,NA,NA,kothrudaccount@sahyadrihospitals.com,18.507781,73.805835
Maharashtra,Pune,HOS-PUN-4907,Krishna General Hospital,"Gavhane Buildiing, Pcmt Chock, Bhosri",411039,020-27129516,NA,NA,NA,dr.deepakkb@gmail.com,18.658606,73.849994
Maharashtra,Pune,HOS-PUN-2958,Pritam Hospital,"Near Century Enka Colony # 3, -Nashik Road, Bhosari",411039,020-27128972,NA,NA,NA,pritamhospital@gmail.com,18.520856,73.856832
Maharashtra,Pune,HOS-PUN-2932,Om Hospital,"Survey # 201/5, Hutatma Chowk, Alandi Road, Bhosari",411039,020-27128043,NA,NA,NA,omhospital39@gmail.com,18.624855,73.856081
Maharashtra,Pune,HOS-MUM-4391,Burute Hospital,"Near Rupee Co-Op Bank, Opp Pune-Nashik Highway",411039,020-27122232,NA,NA,NA,drshrimantburute@gmail.com,20.797201,73.814811
Maharashtra,Pune,HOS-PUN-4404,Sanjeevan Hospital,"Hutatma Chowk, Alandi Road, Bhosani",411039,020-69169499,NA,NA,NA,sushantg907@gmail.com,18.621195,73.872731
Maharashtra,Pune,HOS-MUM-4990,Mankikar Hospital For Children And Lab,"D.M. Chamber, Poona Nshik Highway, Bhosaripoona",411039,020-27126898,NA,NA,NA,mankikarhospital@rediffmail.com,18.649498,73.849994
Maharashtra,Pune,HOS-MUM-4525,Alhat Nursing Home,"Hira-Ratan Plaza, Nashik Highway Pmt Chowk, Bhosari",411039,020-27110887,NA,NA,NA,rohinidasalhat@hotmail.com,18.635185,73.841754
Maharashtra,Pune,HOS-PUN-4438,Dr. Raskar Eye Hospital,Akanksha 2Nd Floor Bhosari-Alandi Road,411039,020-68109208,NA,NA,NA,drabhijit.agre@gmail.com,18.624591,73.854837
Maharashtra,Pune,HOS-PUN-4381,Patil Eye Hospital,"First Floor, C-Wing, Jai Ganesh Samrajya",411039,020-65101414,NA,NA,NA,drpatilsm@gmail.com,18.52519,73.779956
Maharashtra,Pune,HOS-MUM-010276,Vatsalya Childrens Hospital,"Pcmt Chowk, Gavhane Vasti, Pune",411039,020-67311200,NA,NA,NA,claims.vatsalya15@gmail.com,18.6248966,73.8566087
Maharashtra,Pune,HOS-MUM-6325,Crescent India Medical Education Trust'S Inamdar Hosp,"Survey, No:- 15, Fatimanagar, Pune",411040,020-30502247,NA,NA,NA,mediclaim@inamdarhospital.org,18.504904,73.902945
Maharashtra,Pune,HOS-MUM-5235,Sharad Orthopaedic And Accident Hospital,"Wadgoan Budruk Phata, Sinhgad Road",411041,020-24350286,NA,NA,NA,sharadhospital@gmail.com,18.476027,73.816743
Maharashtra,Pune,HOS-MUM-5018,Dr.Patil Eye Clinic & Hospital,"20, 202, Panna Chambers, Swargate Corner",411042,020-4475525,NA,NA,NA,NA,18.508587,73.860689
Maharashtra,Pune,HOS-PUN-4531,Sharada Clinic,"#408/1, Ghorpade Peth, Shankar Sheth Road",411042,020-26452290,NA,NA,NA,drsatishbj18@hotmail.com,18.502482,73.867337
Maharashtra,Pune,HOS-PUN-4808,Kalyani Hospital,"735, Gurwar Peth, Eknath Smruthi Bulding, Shivaji Road",411042,020-60206135,NA,NA,NA,sanbhale@yahoo.co.in,18.512738,73.857809
Maharashtra,Pune,HOS-MUM-5719,Shraddha Hospital,"Sahadu Nana Complex, Ghotawade Phata, Piran",411042,020-22922187,NA,NA,NA,shraddhahospital959@gmail.com,18.512921,73.677618
Maharashtra,Pune,HOS-PUN-1938,Unity Ortho & Eye Hospital,"#108, -Satara Road",411043,020-24366858,NA,NA,NA,jmn8unity@gmail.com,18.505331,73.859341
Maharashtra,Pune,HOS-PUN-4561,Pai Hospital,"#15/7, Bhuleshwar Society, Near Sankar Maharaj Math, Poona Satara Road, Dha",411043,020-24378383,NA,NA,NA,NA,18.50468,73.858826
Maharashtra,Pune,HOS-PUN-2839,Pawar Hospital,"49/22, Balaji Nagar, Behind Ellora Place, Dhankawadi",411043,020-24372008,NA,NA,NA,pawarhospitalpvtltd@gmail.com,18.469352,73.859856
Maharashtra,Pune,HOS-PUN-4475,Shri Sai Children Hospital,"1St Floor, Baba Constractions Building Gulabnagar, Above Gulan Nagar, Dhanka",411043,020-21710249,NA,NA,NA,NA,18.467235,73.850389
Maharashtra,Pune,HOS-MUM-5254,Siddhi Hospital & Laparoscopy Centre Pvt Ltd,"Dhankawade Patil Township Opp.Balajinagar Petrol Pump,Dhankawadi,",411043,020-24365001,NA,NA,NA,siddhi.hospital@yahoo.co.in,18.471468,73.861375
Maharashtra,Pune,HOS-MUM-68,Gandhi Nursing Home,"102/24, Pradhikaraa, Pimpri, Chinchwad",411044,020-27655581,NA,NA,NA,dr.nkgandhi@gmail.com,18.66072,73.773695
Maharashtra,Pune,HOS-MUM-74,Lokmanya Hospital,"Pradhikaran , Nigdi",411044,020-7657001,NA,NA,NA,lokmanyanigdi44@gmail.com,18.658687,73.773095
Maharashtra,Pune,HOS-PUN-1968,Niranjan Nursing Home,"Sector# 24, Plot # 71, Pradhi Karan Nigdipradhikaran Nigdi",411044,020-27656942,NA,NA,NA,anvatkar@hotmail.com,18.662916,73.773702
Maharashtra,Pune,HOS-PUN-4955,Badade Hospital,"Agarwal Chambers, Mumbai Highway",411044,020-65104419,NA,NA,NA,sbadade@gmail.com,18.654825,73.770637
Maharashtra,Pune,HOS-PUN-4277,Dhanwantari Medical,"Tilak Road, Pradhikaran,",411044,020-27656959,NA,NA,NA,hdhanwantari@gmail.com,18.656329,73.772225
Maharashtra,Pune,HOS-MUM-4805,Anand Hospital,"Sector-26, Plot 113, Hutatma Chowk Pradhikaran, Nigdi",411044,020-27642525,NA,NA,NA,anandhospitalnigdi@gmail.com,18.464956,73.852449
Maharashtra,Pune,HOS-MUM-5184,Shriniwas Hospital,"Plot Nolc5A, Sector-21, Yamunanagar",411044,020-27660870,NA,NA,NA,drajaykale@rediffmail.com,18.669177,73.784424
Maharashtra,Pune,HOS-MUM-5266,Varma Ortho Surgical Centre,"Plot Sdc #8, Sector-25, Pradhikaran, Nigdi",411044,020-27651156,NA,NA,NA,arvind.v16@gmail.com,18.659948,73.76705
Maharashtra,Pune,HOS-MUM-015603,Jupiter life line hospitals ltd.,"Near Prathmesh Park, Pimpal Nilakh Road, Near Ambedkar Bridge, Balewadi B",411045,020-27992799,NA,NA,NA,tpa.pune@jupiterhospital.com,18.5590143,73.7784459
Maharashtra,Pune,HOS-MUM-1475,Satyanand Hospital,Kondhwa Khurd Main Road,411048,020-26838194,NA,NA,NA,satyanandhospital@gmail.com,18.479935,73.890214
Maharashtra,Pune,HOS-PUN-4447,Adarsh Hospital,"Sn 11/12, Kondhwa Budruk, Near Katraj Khondwa Road, Near Kaveri Apartmen",411048,020-3291543,NA,NA,NA,ravindrapotte@yahoo.co.in,18.465281,73.835574
Maharashtra,Pune,HOS-PUN-4713,Anamaya Nursing Home,"Sn48/1B/5-Gokulnagar, Katraj Kondhwa Road, Kondhawa Budruk",411048,020-26932687,NA,NA,NA,NA,18.450647,73.877861
Maharashtra,Pune,HOS-PUN-3547,Jagtap Hospital,"Sinhagad Road, Back Side Of Anandnagar Bus Stop, Singhgadroad",411051,020-24352976,NA,NA,NA,jagtaphospital@gmail.com,18.4814,73.823121
Maharashtra,Pune,HOS-PUN-4650,Bhandari Maternity & Nursing Home,"5, Dhanlaxmi Society, Sinhagad Road",411051,020-24352147,NA,NA,NA,vaibhavbhandari29@yahoo.com,18.510866,73.814194
Maharashtra,Pune,HOS-PUN-4775,Dr.Chavans Fracture & Orthopaedic Centre,"1St Floor, Opp Chamanlal Complex, Opp Santosh Hall Singhad Road",411051,020-32310031,NA,NA,NA,drchavan@indiatimes.com,18.503866,73.85917
Maharashtra,Pune,HOS-PUN-4262,Pharande Eye Hospital,"Shop # 1, Anant Apartment, Near Santosh Hall, Hingnekhord, Sinhgad Road",411051,020-24350273,NA,NA,NA,pharandev@gmail.com,18.486121,73.825326
Maharashtra,Pune,HOS-PUN-4412,Prachiti Hospital & Research Centre,"Sinhagad Road, Hingane Khurd",411051,020-24354612,NA,NA,NA,prachitihosp@yahoo.co.in,18.487098,73.82361
Maharashtra,Pune,HOS-PUN-3320,Chaitanya Hospital,"Bhagirathi Nagar, Warje Malwadi",411052,020-25290795,NA,NA,NA,suresh.nighot@yahoo.com,18.484168,73.800607
Maharashtra,Pune,HOS-PUN-4581,Vivekanand Medical Foundations Dr.Khenat Hospital &,"Sai Housing Society, Karve Nagar",411052,020-25448451,NA,NA,NA,knarendra7@gmail.com,18.492796,73.818486
Maharashtra,Pune,HOS-MUM-5294,Kulkarni Hospital And Diagnostic Centre,"Near Warje Jakat Naka, Next To Kakade City",411052,020-25234471,NA,NA,NA,kulkarnihospital70@gmail.com,18.491005,73.792222
Maharashtra,Pune,HOS-PUN-3507,Ratna Memorial Hospital (Mmf),"# 968, Senapati Bapat Road",411053,020-25651037,NA,NA,NA,rmhbilling@mmfhospitals.in,18.535851,73.830007
Maharashtra,Pune,HOS-LUC-015388,Ruby Hall Clinic,"Plot No 33, Rajiv Gandhi, Info Park, Hinjaeadi, Pune",411057,020-66999999,NA,NA,NA,praveen33359@gmail.com,18.5946784,73.7095365
Maharashtra,Pune,HOS-PUN-4935,Anand Hospital,"Shrikrishnapalace, Sn 136, Near Malwadi Police Station Warje, Malwadi",411058,020-25236017,NA,NA,NA,prashantrsurana@yahoo.com,18.484168,73.8061
Maharashtra,Pune,HOS-PUN-4464,Shatabdi Hospital,"A/4, Akshay Palace, Mda Road, Warje",411058,020-25235993,NA,NA,NA,kabhijit@hotmail.com,18.496215,73.78072
Maharashtra,Pune,HOS-PUN-4555,Vinayak Hospital,"103/104, Rahul Enclave, Off Atul Nagar, Near Cipla Medical Foundation, Mumb",411058,020-25204009,NA,NA,NA,drprafullatamaskar@rediffmail.com,18.491982,73.794084
Maharashtra,Pune,HOS-MUM-1611,Omkar Accident Hospital,"Nasik Highway, Talegaon Chawk, Chakantalegaon Chawk, Chakan",411501,02135-256030,NA,NA,NA,omkarhospital2000@gmail.com,18.530398,73.883639
Maharashtra,Pune,HOS-PUN-4917,Shri Sai Hospital,"Poona Alandi Road, Dehu Phata, Alandi",412105,020-27186232,NA,NA,NA,uttammate70@gmail.com,18.670397,73.891186
Maharashtra,Pune,HOS-MUM-012841,Sainath Hospital,"Sector No-4,Moshi-Pradhikaran,Pune-Nashik Highway",412105,020-67313090,NA,NA,NA,sainathhospitalinfo@gmail.com,18.654462,73.848441
Maharashtra,Pune,HOS-MUM-014550,Nephroplus Dialysis Center,"Sant Dyaneshwar Hospital, 1st floor Dialysis unit, Sector No. 04, Moshi Pradhik",412105,020-27237075,NA,NA,NA,insurance@nephroplus.com,18.6775103,73.851014
Maharashtra,Pune,HOS-MUM-5252,Matoshri Hospital,"A/A-Vadgaon, Tal Maval Dist",412106,02114-235444,NA,NA,NA,vikaskude734@gmail.com,18.530887,73.891934
Maharashtra,Pune,HOS-MUM-012378,Lifeline Hospital,"Near Shreyash Garden, Kesanand Phata, Pune Nagar Road, Wagholi",412207,020-30400493,NA,NA,NA,lifelinehospitalmediclaim@gmail.com,18.5823691,73.9872175
Maharashtra,Pune,HOS-PUN-4754,Om Hospital & Maternity Home,"Behind Sbi Bank, Shikrapur",412208,9850009855,NA,NA,NA,sudaratnamedifoundation@gmail.com,18.691944,74.124215
Maharashtra,Pune,HOS-MUM-5718,Dhamdhere Hospital,"Sanaswadi Poona Nagar Road, Talshirur",412208,01237-252652,NA,NA,NA,mohan_dr@yahoo.com,18.670316,74.096848
Maharashtra,Pune,HOS-MUM-6765,Surya Hospital,"At Post- Shikrapur, -Nagar Highway, Tal. Shirur, Dist",412208,02137-645917,NA,NA,NA,ravi.temgire@rediffmail.com,18.522219,73.855827
Maharashtra,Pune,HOS-MUM-7536,Yash Nursing Home,"Opp. Reliance Petrol Pump, A/P Shikrapur, Tal-Shirur",412208,9403188644,NA,NA,NA,chandrakant.kedari@yahoo.com,18.724035,74.134798
Maharashtra,Pune,HOS-MUM-013685,Rakshak Hospital,"Pune Nagar Highway, Near Pabal Phata Chowk, Shikrapur",412208,02137-286294,NA,NA,NA,dr.avinashruke@gmail.com,18.697229,74.139852
Maharashtra,Pune,HOS-MUM-5075,Omkar Maternity And Surgical Nursing Home,"Behind St Stand, Centre Road, Revenue Colony, Navipeth, Tal Shirur",412210,02138-641705,NA,NA,NA,dr.shantaramghodake@gmail.com,18.507285,73.842538
Maharashtra,Pune,HOS-MUM-010135,Meera Nursing Home,"#507, Khara Mala, Shirur",412210,02138-608269,NA,NA,NA,santoshpote123@gmail.com,18.826651,74.363236
Maharashtra,Pune,HOS-MUM-015299,Shinde Hospital & Prasutigruha,"Old Market Yard, Shirur",412210,02138-223048,NA,NA,NA,shindehospital2016@rediffmail.com,18.8272478,74.3730083
Maharashtra,Pune,HOS-PUN-4524,Dr.Sonawane Hospital,"At Post Koregoan Bhima, Vadu Budnik Road, Talshirun",412216,02137-252144,NA,NA,NA,sonawanehospitalkb@gmail.com,18.651043,74.061829
Maharashtra,Pune,HOS-PUN-4544,Thite Hospital,Perne Phata Poona Nagar Road,412216,9422007731,NA,NA,NA,thite.hospital@yahoo.com,18.649823,74.050546
Maharashtra,Pune,HOS-MUM-6776,Chaitanya Hospital,"A/P-Koregaon Bhima, Tal. Shirur, ()",412216,02137-252062,NA,NA,NA,nsantosh1581@gmail.com,18.501017,73.849411
Maharashtra,Pune,HOS-MUM-013731,Durvankur Hospital,"Central Warehouse Koregaon Bhima, Off Nagar Road, Near PMPML Bus Stop, Pu",412216,02137-252525,NA,NA,NA,durvankurhospital@gmail.com,18.6622262,74.0535126
Maharashtra,Pune,HOS-PUN-4184,Suraj Hospital,"Suraj Hospital, Mahadeonagar, Manjari Road",412307,020-26993077,NA,NA,NA,kiran_mastud11@yahoo.co.in,18.508912,73.954785
Maharashtra,Pune,HOS-MUM-5204,Shivam Hospital,"At Post Tanwadi, Fursuing",412308,020-26913408,NA,NA,NA,mediclaim@shivamhospitalpune.com,18.508912,73.923173
Maharashtra,Pune,HOS-MUM-5236,Dhulabapu Kokare Memorial Hospital,"Malavarchi Devi, Ring Road, Baramati",413102,02112-227090,NA,NA,NA,rajeshkokare@yahoo.com,18.154946,74.588925
Maharashtra,Pune,HOS-MUM-5348,Omkar Hospital,"Pangalli, Gunawadi Road, Baramati",413102,02112-226230,NA,NA,NA,NA,18.469515,73.872705
Maharashtra,Pune,HOS-PUN-4926,Jaykar Accident Fracture Hospital,"Savarkar Nagar, Daund",413801,0211-7263560,NA,NA,NA,drsanjayjaykar@yahoo.com,18.493936,74.579107
Maharashtra,Pune,HOS-MUM-5090,Lonkar Hospital & Intensive Care Unit,"Savarkar Nagar, S.R.P Camp Road, Daund",413801,02117-262451,NA,NA,NA,lonkar_hospital@yahoo.in,18.47619,73.822777
Maharashtra,Pune,HOS-PUN-4403,Kulkarni Medical Foundation'S (Pyramid Hospital),Daund Kurkumbh Road Daund,413801,02117-265879,NA,NA,NA,pyramidhospital@hotmail.com,18.459949,74.5812
Maharashtra,Pune,HOS-PUN-4859,Gaikwad Hospital,"Savarkar Nagar, Daund",413801,02117-267982,NA,NA,NA,sononehospital@gmail.com,18.48026,73.855393
Maharashtra,Pune,HOS-MUM-5386,Yogeshwari Hospital And Icu,"Shalimar Chowk, Daund",413801,02117-262265,NA,NA,NA,hospitalyogeshwari@gmail.com,18.427502,74.531042
Maharashtra,Pune,HOS-MUM-5744,Surya Multispecality Hospital Pvt Ltd,2Nd Floor Surya Archade Opp Nimani Bus Stand Panchavati Nashik 03,422003,0253-2621777,NA,NA,NA,hospitalsuyra@yahoo.com,19.998515,73.79001
Maharashtra,Pune,HOS-PUN-1823,Anande Hospital,"Near Old R T O Office, Ramnagar, Chandrapur, Near Old R.T.O. Office",442402,07172-262444,NA,NA,NA,NA,18.540815,73.85892
Maharashtra,Raigad,HOS-MUM-4414,Uran Children & General Hospital,"First Floor Plot # 3, S.No. 79E, Uran",400702,022-27223272,NA,NA,NA,Vikasmore123@gmail.com,18.879813,72.939923
Maharashtra,Raigad,HOS-MUM-4181,The Mahajan Nursing Home,"Chinchpada Road, Pen",402107,02143-252418,NA,NA,NA,shashank_mahajan55@yahoo.co.in,18.169014,73.405099
Maharashtra,Raigad,HOS-MUM-4155,Trimurti Clinic & Maternity Home,"Shashinil Jawahar Nagar, Behind Bhaji Market Pen",402107,02143-252195,NA,NA,NA,drsam27@yahoo.com,18.736005,73.090226
Maharashtra,Raigad,HOS-MUM-4345,Shree Sai Rugnalaya,"Chinchpada, Pen",402107,02143-257292,NA,NA,NA,sdvairagi@rediffmail.com,19.245033,73.138525
Maharashtra,Raigad,HOS-MUM-4170,Soham Hospital,"Chinchpada, Pen Near Panchayat Samiti",402107,02143-255845,NA,NA,NA,rprishi78@gmail.com,18.992661,73.089116
Maharashtra,Raigad,HOS-MUM-5125,Shree Mhatre Hospital,"Mumbai-Gaa Highway, Wadkhal Village",402107,01243-269267,NA,NA,NA,dr_rajeshmhatre@rediffmail.com,18.168688,73.403383
Maharashtra,Raigad,HOS-MUM-4279,Dr.Dongares Clinic,"A-1, B, R.D. Nagar-Khopoli Bazaepeth, Khopoli",410203,02192-268737,NA,NA,NA,drdongaresr123@yahoo.co.in,19.305959,73.119091
Maharashtra,Raigad,HOS-MUM-4230,Sumitra Raj Hospital,"Shastri Nagar, Khopoli",410203,02192-324405,NA,NA,NA,jayant.kejriwal11@gmail.com,18.849112,73.34431
Maharashtra,Raigad,HOS-MUM-4925,Ashvini Maternity & Gynecological Hospital,"Plot #59/1, Old Thanaka Road, Panvel",410206,022-27451305,NA,NA,NA,dr.raghuvir@gmail.com,18.993473,18.993473
Maharashtra,Raigad,HOS-MUM-1560,Nikam Parmar Hospital,"Gul Apartment, New Uran Road",410206,022-27454972,NA,NA,NA,nikamparmarhospit@gmail.com,19.01798,73.111059
Maharashtra,Raigad,HOS-MUM-011048,Life Line Hospital,"Panvel, Infornt Of Ketki Hotel",410206,022-27468282,NA,NA,NA,llhpanveltpa@gmail.com,19.056926,73.108104
Maharashtra,Raigad,HOS-MUM-3743,Birmole Hospital,"No.118/1, Cuf Road, Cuf Nagar, Panvel, Opp Royal Cosmo Club",410206,022-27455486,NA,NA,NA,hospitalbirmole@yahoo.com,18.992093,73.108214
Maharashtra,Raigad,HOS-MUM-3829,Ashtvinayak Hospital,"Khanda Colony, New Panvel West",410206,022-27453681,NA,NA,NA,ashtvinayakhospital@gmail.com,19.012544,73.109537
Maharashtra,Raigad,HOS-MUM-4057,Dr.Ghodke'S Sanjay Clinic,"140/4, Line Aali Opd Panvel",410206,022-27451531,NA,NA,NA,drjhghodke@mtnl.net.in,18.99331,73.116734
Maharashtra,Raigad,HOS-MUM-3958,Thombare Hospital,"Sector-13, Khanda Colony, New Panvel, Infront Of Ibp Petrol Pump",410206,022-27482906,NA,NA,NA,thombarehospital@yahoo.in,19.053032,72.858374
Maharashtra,Raigad,HOS-MUM-4298,Akshay Eye Clinic,"#842, Mahatma Gandhi Road, Panvel",410206,022-27464290,NA,NA,NA,nshitut@yahoo.com,18.996394,73.115876
